transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,unit_price,product_category,product_type
346,03/16/2023,15:07:23,2,3,Breda,6.3,Coffee,Organic blended coffee
347,03/19/2023,07:50:11,1,1,Amsterdam,3.5,Tea,Herbal tea
348,03/13/2023,07:33:34,2,2,Utrecht,3.15,Tea,Green tea
349,03/18/2023,15:10:37,6,,Breda,3.5,Tea,Herbal tea
350,03/17/2023,06:52:28,3,1,Amsterdam,4.5,Chocolate,Hot chocolate
351,03/17/2023,08:08:33,1,3,Breda,6.3,Coffee,Organic blended coffee
352,03/17/2023,08:10:48,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
353,03/19/2023,13:25:18,5,2,Utrecht,3.0,Bakery,Scone
354,03/19/2023,17:43:46,1,3,Breda,4.5,Chocolate,Hot chocolate
355,03/18/2023,14:28:46,1,1,Amsterdam,3.5,Bakery,Pie
356,03/13/2023,11:30:18,2,1,Amsterdam,6.3,Coffee,Organic blended coffee
357,03/16/2023,13:15:37,2,2,Utrecht,3.5,Coffee,Milk coffee
358,03/15/2023,08:38:22,1,2,Utrecht,3.5,Bakery,Pie
359,03/16/2023,11:02:59,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
360,03/15/2023,15:32:15,1,3,Breda,3.0,Bakery,Scone
361,03/14/2023,10:25:43,2,2,Utrecht,3.5,Coffee,Milk coffee
362,03/16/2023,16:27:53,2,2,Utrecht,6.3,Coffee,Organic blended coffee
363,03/14/2023,11:13:30,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
364,03/16/2023,19:55:01,5,2,Utrecht,4.25,Coffee,Syrup coffee
365,03/16/2023,09:31:26,2,2,Utrecht,3.25,Tea,Chai tea
366,03/16/2023,,1,2,Utrecht,2.0,Coffee,Black coffee
367,03/19/2023,09:24:28,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
368,03/15/2023,12:59:00,1,2,Utrecht,4.5,Chocolate,Hot chocolate
369,03/16/2023,19:08:34,4,3,Breda,3.0,Tea,Black tea
370,03/14/2023,12:04:02,2,1,Amsterdam,3.25,Tea,Chai tea
371,03/15/2023,11:10:48,1,2,Utrecht,6.3,Coffee,Organic blended coffee
372,03/19/2023,16:40:53,1,2,Utrecht,3.5,Coffee,Milk coffee
373,03/17/2023,18:00:40,2,1,Amsterdam,3.0,Tea,Black tea
374,03/17/2023,10:31:16,2,3,Breda,3.5,Bakery,Pie
375,03/16/2023,08:07:48,3,1,Amsterdam,3.0,Bakery,Scone
376,03/17/2023,10:08:22,2,3,Breda,4.5,Chocolate,Hot chocolate
377,03/18/2023,14:23:23,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
378,03/19/2023,16:36:01,1,2,Utrecht,3.5,Bakery,Pie
379,03/17/2023,18:37:46,3,1,Amsterdam,4.5,Chocolate,Hot chocolate
380,03/18/2023,09:40:39,1,3,Breda,3.0,Bakery,Scone
381,03/18/2023,16:07:43,2,1,Amsterdam,6.3,Coffee,Organic blended coffee
382,03/15/2023,10:11:31,3,3,Breda,3.75,Bakery,Sandwich
383,03/16/2023,06:21:13,4,2,Utrecht,3.0,Tea,Black tea
384,03/15/2023,08:47:45,2,3,Breda,4.5,Chocolate,Hot chocolate
385,03/18/2023,07:39:17,1,2,Utrecht,6.3,Coffee,Organic blended coffee
386,03/16/2023,10:52:16,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
387,03/16/2023,14:44:21,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
388,03/13/2023,16:58:24,1,3,Breda,4.5,Chocolate,Hot chocolate
389,03/13/2023,06:06:18,1,3,Breda,3.0,Bakery,Scone
390,03/18/2023,08:00:56,2,2,Utrecht,3.75,Bakery,Sandwich
391,03/15/2023,09:40:49,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
392,03/18/2023,17:58:42,2,2,Utrecht,3.75,Bakery,Sandwich
393,03/16/2023,08:33:56,1,1,Amsterdam,3.15,Tea,Green tea
394,03/18/2023,11:51:45,3,3,Breda,3.0,Bakery,Scone
395,03/16/2023,11:23:11,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
396,03/19/2023,08:25:24,2,2,Utrecht,4.5,Chocolate,Hot chocolate
397,03/14/2023,18:08:52,2,3,Breda,4.5,Chocolate,Hot chocolate
398,03/18/2023,11:46:01,1,1,Amsterdam,3.5,Coffee,Milk coffee
399,03/18/2023,13:33:19,3,3,Breda,3.5,Tea,Herbal tea
400,03/14/2023,19:32:51,1,3,Breda,3.5,Tea,Herbal tea
401,03/16/2023,11:51:21,4,2,Utrecht,3.25,Tea,Chai tea
402,03/18/2023,15:32:34,1,2,Utrecht,4.5,Chocolate,Hot chocolate
403,03/16/2023,09:23:13,1,3,Breda,3.5,Tea,Herbal tea
404,03/14/2023,09:15:58,1,2,Utrecht,3.15,Tea,Green tea
405,03/16/2023,11:11:59,1,2,Utrecht,3.25,Tea,Chai tea
406,03/18/2023,,2,3,Breda,4.25,Coffee,Syrup coffee
407,03/19/2023,08:07:39,1,2,Utrecht,4.5,Chocolate,Hot chocolate
408,03/19/2023,09:26:08,2,3,Breda,4.5,Chocolate,Hot chocolate
409,03/17/2023,08:38:55,2,3,Breda,4.5,Chocolate,Hot chocolate
410,03/16/2023,08:37:23,2,2,Utrecht,3.0,Tea,Black tea
411,03/19/2023,14:35:03,2,1,Amsterdam,3.15,Tea,Green tea
412,03/16/2023,18:01:34,1,2,Utrecht,4.5,Chocolate,Hot chocolate
413,03/15/2023,10:30:26,2,3,Breda,4.5,Chocolate,Hot chocolate
414,03/15/2023,16:11:31,4,3,Breda,3.25,Tea,Chai tea
415,03/14/2023,17:55:57,2,,Utrecht,2.0,Coffee,Black coffee
416,03/19/2023,16:05:19,2,2,Utrecht,3.25,Tea,Chai tea
417,03/19/2023,11:39:37,6,3,Breda,6.3,Coffee,Organic blended coffee
418,03/18/2023,10:01:24,1,3,Breda,4.5,Chocolate,Hot chocolate
419,03/18/2023,08:22:01,2,2,Utrecht,3.75,Bakery,Sandwich
420,03/17/2023,17:21:46,1,2,Utrecht,3.0,Tea,Black tea
421,03/18/2023,09:00:27,4,2,Utrecht,3.0,Bakery,Scone
422,03/17/2023,14:29:05,1,3,Breda,4.5,Chocolate,Hot chocolate
423,03/16/2023,11:46:01,1,1,Amsterdam,3.0,Bakery,Scone
424,03/18/2023,08:07:34,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
425,03/13/2023,10:16:48,3,3,Breda,3.75,Bakery,Sandwich
426,03/18/2023,07:33:30,2,2,Utrecht,3.0,Tea,Black tea
427,03/15/2023,11:59:40,2,3,Breda,3.5,Tea,Herbal tea
428,03/16/2023,08:11:39,2,3,Breda,2.0,Coffee,Black coffee
429,03/18/2023,08:04:05,3,2,Utrecht,3.5,Bakery,Pie
430,03/19/2023,17:33:34,6,2,Utrecht,3.5,Tea,Herbal tea
431,03/13/2023,,2,3,Breda,4.25,Coffee,Syrup coffee
432,03/18/2023,09:21:23,1,2,Utrecht,6.3,Coffee,Organic blended coffee
433,03/15/2023,16:28:10,1,2,Utrecht,4.5,Chocolate,Hot chocolate
434,03/16/2023,10:13:49,2,3,Breda,3.5,Coffee,Milk coffee
435,03/15/2023,11:00:33,1,1,Amsterdam,3.5,Coffee,Milk coffee
436,03/18/2023,07:20:28,4,1,Amsterdam,3.5,Bakery,Pie
437,03/17/2023,17:07:03,2,2,Utrecht,3.0,Tea,Black tea
438,03/17/2023,10:57:12,2,2,Utrecht,4.5,Chocolate,Hot chocolate
439,03/18/2023,17:31:11,2,2,Utrecht,4.5,Chocolate,Hot chocolate
440,03/17/2023,09:38:22,1,2,Utrecht,4.5,Chocolate,Hot chocolate
441,03/19/2023,10:30:12,2,2,Utrecht,3.75,Bakery,Sandwich
442,03/16/2023,07:44:25,4,3,Breda,4.25,Coffee,Syrup coffee
443,03/13/2023,08:24:10,5,3,Breda,4.5,Chocolate,Hot chocolate
444,03/16/2023,07:06:25,1,1,Amsterdam,3.0,Tea,Black tea
445,03/13/2023,10:44:42,1,3,Breda,3.5,Tea,Herbal tea
446,03/16/2023,08:00:34,2,2,Utrecht,3.25,Tea,Chai tea
447,03/19/2023,08:39:46,1,3,Breda,3.0,Bakery,Scone
448,03/15/2023,16:07:56,3,2,Utrecht,3.25,Tea,Chai tea
449,03/16/2023,10:58:10,4,1,Amsterdam,3.5,Bakery,Pie
450,03/15/2023,10:17:56,2,3,Breda,4.5,Chocolate,Hot chocolate
451,03/17/2023,17:52:02,1,1,Amsterdam,3.5,Tea,Herbal tea
452,03/13/2023,13:38:11,2,2,Utrecht,2.0,Coffee,Black coffee
453,03/16/2023,09:07:27,6,2,Utrecht,3.15,Tea,Green tea
454,03/17/2023,14:48:00,1,1,Amsterdam,4.25,Coffee,Syrup coffee
455,03/17/2023,18:18:20,1,2,Utrecht,3.0,Tea,Black tea
456,03/19/2023,13:10:21,1,2,Utrecht,3.0,Tea,Black tea
457,03/16/2023,07:21:30,1,2,Utrecht,3.0,Bakery,Scone
458,03/16/2023,12:34:15,3,1,Amsterdam,3.5,Tea,Herbal tea
459,03/15/2023,19:24:08,2,3,Breda,2.0,Coffee,Black coffee
460,03/16/2023,08:31:36,1,2,Utrecht,4.25,Coffee,Syrup coffee
461,03/17/2023,17:46:11,1,3,Breda,4.5,Chocolate,Hot chocolate
462,03/18/2023,09:52:55,6,3,Breda,3.75,Bakery,Sandwich
463,03/17/2023,07:04:24,1,3,Breda,4.5,Chocolate,Hot chocolate
464,03/19/2023,18:44:22,2,2,Utrecht,3.5,Coffee,Milk coffee
465,03/16/2023,14:43:02,4,1,Amsterdam,4.25,Coffee,Syrup coffee
466,03/19/2023,16:14:55,2,2,Utrecht,4.5,Chocolate,Hot chocolate
467,03/15/2023,11:19:39,2,3,Breda,2.0,Coffee,Black coffee
468,03/16/2023,10:46:56,1,2,Utrecht,4.5,Chocolate,Hot chocolate
469,03/18/2023,13:07:38,1,3,Breda,3.5,Coffee,Milk coffee
470,03/15/2023,07:32:19,6,2,Utrecht,3.5,Coffee,Milk coffee
471,03/19/2023,10:29:27,2,1,Amsterdam,3.5,Tea,Herbal tea
472,03/18/2023,13:49:46,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
473,03/13/2023,09:26:28,2,3,Breda,3.15,Tea,Green tea
474,03/13/2023,17:36:47,1,2,Utrecht,2.0,Coffee,Black coffee
475,03/17/2023,09:14:09,1,3,Breda,3.0,Tea,Black tea
476,03/19/2023,16:59:36,1,2,Utrecht,3.0,Bakery,Scone
477,03/16/2023,17:43:25,2,2,Utrecht,3.15,Tea,Green tea
478,03/19/2023,08:25:57,2,1,Amsterdam,3.5,Bakery,Pie
479,03/14/2023,08:49:16,1,3,Breda,3.0,Bakery,Scone
480,03/17/2023,09:50:14,1,2,Utrecht,3.5,Coffee,Milk coffee
481,03/16/2023,12:33:49,1,1,Amsterdam,3.0,Bakery,Scone
482,03/19/2023,12:33:36,1,2,Utrecht,2.0,Coffee,Black coffee
483,03/18/2023,17:16:48,2,3,Breda,3.25,Tea,Chai tea
484,03/18/2023,14:31:04,1,3,Breda,3.5,Bakery,Pie
485,03/14/2023,09:27:31,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
486,03/19/2023,16:55:50,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
487,03/17/2023,16:25:43,1,3,Breda,4.5,Chocolate,Hot chocolate
488,03/18/2023,18:54:40,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
489,03/15/2023,17:49:46,6,1,Amsterdam,3.15,Tea,Green tea
490,03/19/2023,16:36:09,1,2,Utrecht,4.25,Coffee,Syrup coffee
491,03/14/2023,08:37:52,2,2,Utrecht,4.25,Coffee,Syrup coffee
492,03/16/2023,14:30:22,2,1,Amsterdam,4.25,Coffee,Syrup coffee
493,03/18/2023,10:49:57,2,3,Breda,4.25,Coffee,Syrup coffee
494,03/16/2023,10:38:12,1,3,Breda,4.5,Chocolate,Hot chocolate
495,03/15/2023,11:40:58,1,1,Amsterdam,3.0,Tea,Black tea
496,03/18/2023,08:44:04,2,2,Utrecht,3.0,Bakery,Scone
497,03/19/2023,11:34:19,1,3,Breda,4.5,Chocolate,Hot chocolate
498,03/15/2023,12:41:24,2,2,Utrecht,4.5,Chocolate,Hot chocolate
499,03/19/2023,16:23:11,1,2,Utrecht,6.3,Coffee,Organic blended coffee
500,03/16/2023,13:20:13,1,1,Amsterdam,3.15,Tea,Green tea
501,03/18/2023,14:00:02,2,1,Amsterdam,3.5,Bakery,Pie
502,03/19/2023,12:06:24,1,1,Amsterdam,3.5,Bakery,Pie
503,03/15/2023,16:48:32,4,2,Utrecht,3.5,Bakery,Pie
504,03/17/2023,17:39:37,3,1,Amsterdam,3.0,Tea,Black tea
505,03/18/2023,10:59:25,1,2,Utrecht,3.15,Tea,Green tea
506,03/13/2023,09:20:12,2,3,Breda,4.5,Chocolate,Hot chocolate
507,03/14/2023,08:19:30,4,3,Breda,3.5,Tea,Herbal tea
508,03/17/2023,06:49:06,3,2,Utrecht,3.5,Bakery,Pie
509,03/16/2023,06:20:29,1,2,Utrecht,4.5,Chocolate,Hot chocolate
510,03/14/2023,19:06:50,1,3,Breda,4.5,Chocolate,Hot chocolate
511,03/17/2023,08:03:03,1,2,Utrecht,6.3,Coffee,Organic blended coffee
512,03/16/2023,09:31:16,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
513,03/14/2023,11:16:53,1,1,Amsterdam,3.5,Coffee,Milk coffee
514,03/13/2023,09:21:55,1,3,Breda,4.5,Chocolate,Hot chocolate
515,03/18/2023,10:33:09,2,3,Breda,3.15,Tea,Green tea
516,03/16/2023,14:32:25,1,1,Amsterdam,3.75,Bakery,Sandwich
517,03/18/2023,09:42:46,1,2,Utrecht,3.15,Tea,Green tea
518,03/14/2023,11:11:14,2,2,Utrecht,4.5,Chocolate,Hot chocolate
519,03/19/2023,11:18:23,2,2,Utrecht,3.5,Coffee,Milk coffee
520,03/19/2023,11:17:11,1,2,Utrecht,3.25,Tea,Chai tea
521,03/16/2023,07:44:22,5,2,Utrecht,3.25,Tea,Chai tea
522,03/16/2023,07:52:46,1,1,Amsterdam,3.5,Bakery,Pie
523,03/18/2023,13:49:45,1,2,Utrecht,4.5,Chocolate,Hot chocolate
524,03/17/2023,09:03:05,1,2,Utrecht,3.15,Tea,Green tea
525,03/16/2023,08:21:55,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
526,03/16/2023,10:09:04,2,3,Breda,4.5,Chocolate,Hot chocolate
527,03/14/2023,17:23:53,2,2,Utrecht,3.5,Bakery,Pie
528,03/19/2023,08:49:34,2,1,Amsterdam,3.75,Bakery,Sandwich
529,03/19/2023,08:28:00,4,2,Utrecht,4.25,Coffee,Syrup coffee
530,03/16/2023,11:50:38,1,2,Utrecht,3.5,Coffee,Milk coffee
531,03/15/2023,14:56:26,3,3,Breda,4.25,Coffee,Syrup coffee
532,03/17/2023,09:22:26,1,1,Amsterdam,3.15,Tea,Green tea
533,03/15/2023,14:05:11,4,1,Amsterdam,3.5,Tea,Herbal tea
534,03/16/2023,12:11:53,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
535,03/13/2023,08:41:42,3,2,Utrecht,3.75,Bakery,Sandwich
536,03/19/2023,18:53:53,2,2,Utrecht,4.5,Chocolate,Hot chocolate
537,03/16/2023,15:24:16,2,3,Breda,4.5,Chocolate,Hot chocolate
538,03/19/2023,08:32:12,1,3,Breda,4.25,Coffee,Syrup coffee
539,03/17/2023,08:52:04,3,1,Amsterdam,3.25,Tea,Chai tea
540,03/19/2023,09:56:59,2,3,Breda,4.25,Coffee,Syrup coffee
541,03/19/2023,16:32:17,2,2,Utrecht,3.5,Bakery,Pie
542,03/17/2023,12:57:17,2,2,Utrecht,3.75,Bakery,Sandwich
543,03/19/2023,18:56:50,1,1,Amsterdam,4.25,Coffee,Syrup coffee
544,03/19/2023,16:51:53,4,2,Utrecht,2.0,Coffee,Black coffee
545,03/16/2023,11:04:13,2,2,Utrecht,4.5,Chocolate,Hot chocolate
546,03/14/2023,10:53:58,2,2,Utrecht,4.5,Chocolate,Hot chocolate
547,03/19/2023,17:58:58,1,2,Utrecht,4.5,Chocolate,Hot chocolate
548,03/19/2023,09:10:04,3,3,Breda,4.5,Chocolate,Hot chocolate
549,03/18/2023,09:10:34,1,2,Utrecht,3.0,Bakery,Scone
550,03/15/2023,06:32:22,1,2,Utrecht,4.25,Coffee,Syrup coffee
551,03/18/2023,17:53:32,1,3,Breda,3.25,Tea,Chai tea
552,03/14/2023,18:28:01,1,2,Utrecht,3.5,Tea,Herbal tea
553,03/19/2023,10:55:18,4,2,Utrecht,4.5,Chocolate,Hot chocolate
554,03/17/2023,14:35:27,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
555,03/16/2023,08:06:54,4,1,Amsterdam,3.0,Tea,Black tea
556,03/19/2023,17:00:22,1,2,Utrecht,2.0,Coffee,Black coffee
557,03/17/2023,06:24:59,2,3,Breda,6.3,Coffee,Organic blended coffee
558,03/14/2023,08:19:35,2,2,Utrecht,4.5,Chocolate,Hot chocolate
559,03/17/2023,11:25:18,2,2,Utrecht,3.5,Bakery,Pie
560,03/19/2023,07:45:10,1,2,Utrecht,3.5,Bakery,Pie
561,03/16/2023,15:21:31,2,2,Utrecht,4.5,Chocolate,Hot chocolate
562,03/15/2023,09:08:27,2,3,Breda,4.5,Chocolate,Hot chocolate
563,03/18/2023,07:36:27,1,2,Utrecht,3.5,Tea,Herbal tea
564,03/17/2023,08:55:12,1,2,Utrecht,6.3,Coffee,Organic blended coffee
565,03/16/2023,19:34:26,2,1,Amsterdam,3.75,Bakery,Sandwich
566,03/15/2023,11:32:22,1,3,Breda,3.5,Coffee,Milk coffee
567,03/18/2023,14:00:37,1,1,Amsterdam,3.15,Tea,Green tea
568,03/15/2023,09:14:01,2,2,Utrecht,4.5,Chocolate,Hot chocolate
569,03/18/2023,14:47:59,2,2,Utrecht,3.5,Tea,Herbal tea
570,03/13/2023,10:27:06,2,2,Utrecht,4.25,Coffee,Syrup coffee
571,03/18/2023,13:02:50,1,2,Utrecht,2.0,Coffee,Black coffee
572,03/18/2023,09:57:53,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
573,03/17/2023,14:23:09,1,,Utrecht,4.5,Chocolate,Hot chocolate
574,03/15/2023,09:58:17,2,3,Breda,4.5,Chocolate,Hot chocolate
575,03/19/2023,18:01:12,3,2,Utrecht,2.0,Coffee,Black coffee
576,03/16/2023,08:48:37,2,3,Breda,3.5,Coffee,Milk coffee
577,03/16/2023,18:42:30,1,3,Breda,4.5,Chocolate,Hot chocolate
578,03/13/2023,17:18:00,1,3,Breda,6.3,Coffee,Organic blended coffee
579,03/15/2023,08:57:08,1,2,Utrecht,6.3,Coffee,Organic blended coffee
580,03/14/2023,08:24:20,2,2,Utrecht,3.0,Bakery,Scone
581,03/15/2023,13:42:03,1,2,Utrecht,4.5,Chocolate,Hot chocolate
582,03/16/2023,14:03:13,1,,Amsterdam,2.0,Coffee,Black coffee
583,03/16/2023,11:34:59,1,3,Breda,3.5,Bakery,Pie
584,03/18/2023,08:13:34,1,3,Breda,2.0,Coffee,Black coffee
585,03/19/2023,10:59:23,1,3,Breda,3.0,Bakery,Scone
586,03/17/2023,10:25:20,3,1,Amsterdam,3.25,Tea,Chai tea
587,03/19/2023,13:03:50,2,1,Amsterdam,3.5,Bakery,Pie
588,03/19/2023,19:35:17,2,2,Utrecht,4.25,Coffee,Syrup coffee
589,03/16/2023,19:01:01,1,3,Breda,3.5,Coffee,Milk coffee
590,03/14/2023,15:07:42,1,2,Utrecht,3.5,Coffee,Milk coffee
591,03/18/2023,18:29:30,1,2,Utrecht,3.5,Tea,Herbal tea
592,03/17/2023,08:17:38,2,3,Breda,4.5,Chocolate,Hot chocolate
593,03/19/2023,08:19:12,2,2,Utrecht,4.5,Chocolate,Hot chocolate
594,03/15/2023,13:33:01,1,2,Utrecht,3.5,Bakery,Pie
595,03/17/2023,13:09:12,2,1,Amsterdam,2.0,Coffee,Black coffee
596,03/13/2023,09:53:43,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
597,03/19/2023,07:01:43,1,1,Amsterdam,3.15,Tea,Green tea
598,03/15/2023,08:52:31,3,2,Utrecht,4.5,Chocolate,Hot chocolate
599,03/19/2023,08:06:48,2,2,Utrecht,3.15,Tea,Green tea
600,03/13/2023,16:01:59,1,2,Utrecht,3.0,Bakery,Scone
601,03/17/2023,14:39:04,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
602,03/13/2023,08:51:15,1,2,Utrecht,3.5,Bakery,Pie
603,03/18/2023,10:02:45,2,3,Breda,3.5,Tea,Herbal tea
604,03/17/2023,08:53:12,2,2,Utrecht,3.25,Tea,Chai tea
605,03/19/2023,10:28:34,1,3,Breda,3.75,Bakery,Sandwich
606,03/19/2023,10:45:24,3,3,Breda,3.15,Tea,Green tea
607,03/18/2023,18:24:26,2,1,Amsterdam,6.3,Coffee,Organic blended coffee
608,03/13/2023,08:39:14,4,3,Breda,4.5,Chocolate,Hot chocolate
609,03/19/2023,14:11:11,2,3,Breda,4.5,Chocolate,Hot chocolate
610,03/17/2023,15:41:26,2,3,Breda,4.5,Chocolate,Hot chocolate
611,03/16/2023,11:11:50,1,1,Amsterdam,3.75,Bakery,Sandwich
612,03/17/2023,,3,2,Utrecht,3.75,Bakery,Sandwich
613,03/14/2023,15:45:17,2,1,Amsterdam,4.25,Coffee,Syrup coffee
614,03/18/2023,11:30:47,2,2,Utrecht,3.25,Tea,Chai tea
615,03/16/2023,08:31:57,4,3,Breda,4.25,Coffee,Syrup coffee
616,03/18/2023,08:58:55,3,2,Utrecht,6.3,Coffee,Organic blended coffee
617,03/19/2023,10:09:18,1,3,Breda,3.5,Coffee,Milk coffee
618,03/17/2023,08:31:08,1,2,Utrecht,3.5,Bakery,Pie
619,03/13/2023,08:29:01,1,2,Utrecht,3.5,Coffee,Milk coffee
620,03/13/2023,16:38:28,1,2,Utrecht,3.75,Bakery,Sandwich
621,03/13/2023,11:01:54,1,2,Utrecht,4.5,Chocolate,Hot chocolate
622,03/19/2023,15:52:23,4,1,Amsterdam,4.5,Chocolate,Hot chocolate
623,03/19/2023,06:25:29,1,2,Utrecht,3.0,Bakery,Scone
624,03/17/2023,07:51:59,2,2,Utrecht,3.0,Bakery,Scone
625,03/18/2023,15:42:16,2,2,Utrecht,3.5,Bakery,Pie
626,03/17/2023,09:33:01,3,3,Breda,4.5,Chocolate,Hot chocolate
627,03/13/2023,11:15:56,1,2,Utrecht,4.5,Chocolate,Hot chocolate
628,03/16/2023,11:00:04,1,2,Utrecht,3.0,Tea,Black tea
629,03/18/2023,11:02:32,1,3,Breda,3.75,Bakery,Sandwich
630,03/13/2023,13:07:09,4,2,Utrecht,4.25,Coffee,Syrup coffee
631,03/19/2023,17:35:04,1,2,Utrecht,4.5,Chocolate,Hot chocolate
632,03/19/2023,16:57:36,2,2,Utrecht,3.5,Bakery,Pie
633,03/18/2023,08:25:17,6,2,Utrecht,3.15,Tea,Green tea
634,03/14/2023,09:01:16,1,1,Amsterdam,3.25,Tea,Chai tea
635,03/14/2023,09:47:09,1,2,Utrecht,3.5,Bakery,Pie
636,03/16/2023,08:17:03,4,3,Breda,4.5,Chocolate,Hot chocolate
637,03/18/2023,10:35:13,3,1,Amsterdam,3.0,Tea,Black tea
638,03/14/2023,15:41:02,4,3,Breda,6.3,Coffee,Organic blended coffee
639,03/18/2023,12:02:51,1,2,Utrecht,4.5,Chocolate,Hot chocolate
640,03/17/2023,06:38:10,1,2,Utrecht,6.3,Coffee,Organic blended coffee
641,03/17/2023,10:27:44,1,3,Breda,3.5,Tea,Herbal tea
642,03/16/2023,11:24:38,2,2,Utrecht,3.75,Bakery,Sandwich
643,03/17/2023,08:01:07,1,2,Utrecht,3.5,Bakery,Pie
644,03/15/2023,06:15:28,5,3,Breda,2.0,Coffee,Black coffee
645,03/16/2023,16:21:18,3,1,Amsterdam,3.25,Tea,Chai tea
646,03/19/2023,13:02:47,2,2,Utrecht,3.75,Bakery,Sandwich
647,03/15/2023,10:15:54,3,3,Breda,4.5,Chocolate,Hot chocolate
648,03/18/2023,11:05:15,2,1,Amsterdam,3.5,Bakery,Pie
649,03/18/2023,07:37:37,4,2,Utrecht,3.5,Tea,Herbal tea
650,03/19/2023,19:34:59,2,1,Amsterdam,3.5,Bakery,Pie
651,03/15/2023,08:44:29,1,3,Breda,4.5,Chocolate,Hot chocolate
652,03/16/2023,14:21:42,1,2,Utrecht,4.5,Chocolate,Hot chocolate
653,03/13/2023,06:16:01,2,1,Amsterdam,3.0,Bakery,Scone
654,03/13/2023,12:37:03,3,1,Amsterdam,4.5,Chocolate,Hot chocolate
655,03/19/2023,08:37:57,3,2,Utrecht,4.5,Chocolate,Hot chocolate
656,03/13/2023,09:20:55,4,3,Breda,3.5,Coffee,Milk coffee
657,03/18/2023,19:03:38,1,3,Breda,4.5,Chocolate,Hot chocolate
658,03/15/2023,14:22:04,1,1,Amsterdam,3.5,Coffee,Milk coffee
659,03/19/2023,17:11:33,1,2,Utrecht,4.25,Coffee,Syrup coffee
660,03/18/2023,16:35:57,1,1,Amsterdam,3.25,Tea,Chai tea
661,03/16/2023,11:22:39,2,2,Utrecht,4.5,Chocolate,Hot chocolate
662,03/16/2023,16:58:38,2,2,Utrecht,3.75,Bakery,Sandwich
663,03/16/2023,11:24:27,2,2,Utrecht,4.5,Chocolate,Hot chocolate
664,03/15/2023,16:07:06,3,2,Utrecht,3.5,Tea,Herbal tea
665,03/14/2023,09:57:26,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
666,03/17/2023,06:18:22,2,2,Utrecht,4.5,Chocolate,Hot chocolate
667,03/18/2023,17:58:29,2,2,Utrecht,4.5,Chocolate,Hot chocolate
668,03/19/2023,10:15:50,1,1,Amsterdam,3.15,Tea,Green tea
669,03/15/2023,11:08:44,3,2,Utrecht,3.5,Bakery,Pie
670,03/15/2023,10:14:40,2,3,Breda,3.5,Tea,Herbal tea
671,03/15/2023,12:21:02,2,1,Amsterdam,3.15,Tea,Green tea
672,03/17/2023,07:48:14,2,2,Utrecht,4.5,Chocolate,Hot chocolate
673,03/19/2023,10:15:11,2,3,Breda,4.5,Chocolate,Hot chocolate
674,03/13/2023,12:08:04,4,3,Breda,3.5,Coffee,Milk coffee
675,03/15/2023,13:04:31,3,2,Utrecht,4.5,Chocolate,Hot chocolate
676,03/17/2023,13:31:25,2,3,Breda,3.15,Tea,Green tea
677,03/19/2023,07:27:42,4,1,Amsterdam,4.5,Chocolate,Hot chocolate
678,03/15/2023,09:05:07,1,2,Utrecht,6.3,Coffee,Organic blended coffee
679,03/13/2023,15:37:12,2,1,Amsterdam,3.75,Bakery,Sandwich
680,03/19/2023,13:35:11,4,2,Utrecht,3.5,Bakery,Pie
681,03/18/2023,18:25:03,2,3,Breda,3.0,Bakery,Scone
682,03/16/2023,17:50:41,4,2,Utrecht,4.5,Chocolate,Hot chocolate
683,03/15/2023,06:35:33,5,3,Breda,4.5,Chocolate,Hot chocolate
684,03/14/2023,13:08:38,2,2,Utrecht,3.0,Bakery,Scone
685,03/16/2023,15:56:59,1,3,Breda,3.75,Bakery,Sandwich
686,03/17/2023,07:27:31,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
687,03/14/2023,16:17:27,2,1,Amsterdam,3.25,Tea,Chai tea
688,03/19/2023,14:01:09,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
689,03/18/2023,11:14:30,2,1,Amsterdam,3.0,Tea,Black tea
690,03/17/2023,11:01:45,6,2,Utrecht,4.5,Chocolate,Hot chocolate
691,03/15/2023,14:11:38,3,2,Utrecht,4.5,Chocolate,Hot chocolate
